BASIN,CY,HOUR,TECH,TAU,VMAX,TY,INITIALS,lat,lon,MSLP,TECHNUM/MIN,STORMNAME,RAD,RAD1,RAD2,RAD3,RAD4,WINDCODE,POUTER,ROUTER,RMW,GUSTS,EYE,SUBREGION,MAXSEAS,DIR,SPEED,DEPTH,SEAS,SEASCODE,SEAS1,SEAS2,SEAS3,SEAS4,USERDEFINED,userdata
CP,3,2009-10-21 18:00:00,BEST,0,100,HU,,17.6,-166.6,960.0,,NEKI,64.0,35.0,25.0,15.0,25.0,NEQ,1010.0,240.0,25.0,120.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,220.0,160.0,70.0,90.0,,
CP,3,2009-10-22 00:00:00,BEST,0,110,HU,,18.3,-166.7,950.0,,NEKI,34.0,180.0,140.0,120.0,150.0,NEQ,1010.0,250.0,25.0,130.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,220.0,160.0,70.0,90.0,,
CP,3,2009-10-22 00:00:00,BEST,0,110,HU,,18.3,-166.7,950.0,,NEKI,50.0,80.0,60.0,50.0,60.0,NEQ,1010.0,250.0,25.0,130.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,220.0,160.0,70.0,90.0,,
CP,3,2009-10-22 00:00:00,BEST,0,110,HU,,18.3,-166.7,950.0,,NEKI,64.0,55.0,45.0,40.0,40.0,NEQ,1010.0,250.0,25.0,130.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,220.0,160.0,70.0,90.0,,
CP,3,2009-10-22 06:00:00,BEST,0,105,HU,,19.0,-166.7,956.0,,NEKI,34.0,180.0,150.0,120.0,150.0,NEQ,1010.0,250.0,25.0,130.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,220.0,165.0,70.0,90.0,,
CP,3,2009-10-22 06:00:00,BEST,0,105,HU,,19.0,-166.7,956.0,,NEKI,50.0,80.0,60.0,50.0,60.0,NEQ,1010.0,250.0,25.0,130.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,220.0,165.0,70.0,90.0,,
CP,3,2009-10-22 06:00:00,BEST,0,105,HU,,19.0,-166.7,956.0,,NEKI,64.0,55.0,45.0,40.0,40.0,NEQ,1010.0,250.0,25.0,130.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,220.0,165.0,70.0,90.0,,
CP,3,2009-10-22 12:00:00,BEST,0,100,HU,,19.7,-166.6,965.0,,NEKI,34.0,180.0,150.0,120.0,150.0,NEQ,1010.0,250.0,25.0,120.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,220.0,165.0,70.0,90.0,,
CP,3,2009-10-22 12:00:00,BEST,0,100,HU,,19.7,-166.6,965.0,,NEKI,50.0,70.0,60.0,50.0,60.0,NEQ,1010.0,250.0,25.0,120.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,220.0,165.0,70.0,90.0,,
CP,3,2009-10-22 12:00:00,BEST,0,100,HU,,19.7,-166.6,965.0,,NEKI,64.0,50.0,45.0,40.0,40.0,NEQ,1010.0,250.0,25.0,120.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,220.0,165.0,70.0,90.0,,
CP,3,2009-10-22 18:00:00,BEST,0,90,HU,,20.4,-166.4,970.0,,NEKI,34.0,160.0,130.0,100.0,130.0,NEQ,1010.0,250.0,25.0,110.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,180.0,165.0,70.0,90.0,,
CP,3,2009-10-22 18:00:00,BEST,0,90,HU,,20.4,-166.4,970.0,,NEKI,50.0,60.0,50.0,50.0,50.0,NEQ,1010.0,250.0,25.0,110.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,180.0,165.0,70.0,90.0,,
CP,3,2009-10-22 18:00:00,BEST,0,90,HU,,20.4,-166.4,970.0,,NEKI,64.0,50.0,45.0,40.0,40.0,NEQ,1010.0,250.0,25.0,110.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,180.0,165.0,70.0,90.0,,
CP,3,2009-10-23 00:00:00,BEST,0,85,HU,,21.1,-166.2,975.0,,NEKI,34.0,155.0,120.0,100.0,120.0,NEQ,1010.0,250.0,25.0,105.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,180.0,165.0,70.0,90.0,,
CP,3,2009-10-23 00:00:00,BEST,0,85,HU,,21.1,-166.2,975.0,,NEKI,50.0,60.0,50.0,45.0,50.0,NEQ,1010.0,250.0,25.0,105.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,180.0,165.0,70.0,90.0,,
CP,3,2009-10-23 00:00:00,BEST,0,85,HU,,21.1,-166.2,975.0,,NEKI,64.0,40.0,35.0,30.0,35.0,NEQ,1010.0,250.0,25.0,105.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,180.0,165.0,70.0,90.0,,
CP,3,2009-10-23 06:00:00,BEST,0,80,HU,,21.9,-165.9,980.0,,NEKI,34.0,150.0,120.0,90.0,120.0,NEQ,1008.0,225.0,25.0,100.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,180.0,165.0,70.0,90.0,,
CP,3,2009-10-23 06:00:00,BEST,0,80,HU,,21.9,-165.9,980.0,,NEKI,50.0,45.0,45.0,40.0,45.0,NEQ,1008.0,225.0,25.0,100.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,180.0,165.0,70.0,90.0,,
CP,3,2009-10-23 06:00:00,BEST,0,80,HU,,21.9,-165.9,980.0,,NEKI,64.0,35.0,30.0,25.0,30.0,NEQ,1008.0,225.0,25.0,100.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,180.0,165.0,70.0,90.0,,
CP,3,2009-10-23 12:00:00,BEST,0,70,HU,,22.5,-165.6,990.0,,NEKI,34.0,140.0,115.0,75.0,115.0,NEQ,1008.0,225.0,20.0,75.0,0.0,C,0.0,0.0,0.0,S,12.0,NEQ,140.0,110.0,75.0,95.0,,
CP,3,2009-10-23 12:00:00,BEST,0,70,HU,,22.5,-165.6,990.0,,NEKI,50.0,45.0,40.0,25.0,40.0,NEQ,1008.0,225.0,20.0,75.0,0.0,C,0.0,0.0,0.0,S,12.0,NEQ,140.0,110.0,75.0,95.0,,
CP,3,2009-10-23 12:00:00,BEST,0,70,HU,,22.5,-165.6,990.0,,,64.0,30.0,20.0,0.0,20.0,NEQ,1008.0,225.0,20.0,0.0,0.0,,,,,,,,,,,,,
CP,3,2009-10-23 18:00:00,BEST,0,60,TS,,22.9,-165.4,995.0,,NEKI,34.0,130.0,85.0,50.0,110.0,NEQ,1008.0,225.0,25.0,65.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2009-10-23 18:00:00,BEST,0,60,TS,,22.9,-165.4,995.0,,NEKI,50.0,35.0,35.0,20.0,35.0,NEQ,1008.0,225.0,25.0,65.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2009-10-24 00:00:00,BEST,0,55,TS,,23.3,-165.2,998.0,,NEKI,34.0,130.0,70.0,35.0,110.0,NEQ,1008.0,225.0,25.0,65.0,0.0,C,0.0,0.0,0.0,M,12.0,NEQ,180.0,110.0,75.0,180.0,,
CP,3,2009-10-24 00:00:00,BEST,0,55,TS,,23.3,-165.2,998.0,,NEKI,50.0,30.0,35.0,20.0,25.0,NEQ,1008.0,225.0,25.0,65.0,0.0,C,0.0,0.0,0.0,M,12.0,NEQ,180.0,110.0,75.0,180.0,,
CP,3,2009-10-24 06:00:00,BEST,0,55,TS,,23.6,-164.9,999.0,,NEKI,34.0,120.0,65.0,35.0,110.0,NEQ,1008.0,135.0,25.0,65.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,180.0,110.0,75.0,180.0,,
CP,3,2009-10-24 06:00:00,BEST,0,55,TS,,23.6,-164.9,999.0,,NEKI,50.0,35.0,30.0,10.0,35.0,NEQ,1008.0,135.0,25.0,65.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,180.0,110.0,75.0,180.0,,
CP,3,2009-10-24 12:00:00,BEST,0,50,TS,,24.0,-164.4,1001.0,,NEKI,34.0,100.0,60.0,35.0,100.0,NEQ,1008.0,150.0,25.0,60.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,210.0,120.0,100.0,200.0,,
CP,3,2009-10-24 12:00:00,BEST,0,50,TS,,24.0,-164.4,1001.0,,NEKI,50.0,30.0,25.0,0.0,30.0,NEQ,1008.0,150.0,25.0,60.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,210.0,120.0,100.0,200.0,,
CP,3,2009-10-24 18:00:00,BEST,0,50,TS,,24.5,-164.0,1001.0,,NEKI,34.0,100.0,60.0,35.0,100.0,NEQ,1008.0,180.0,60.0,60.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,170.0,120.0,95.0,160.0,,
CP,3,2009-10-24 18:00:00,BEST,0,50,TS,,24.5,-164.0,1001.0,,NEKI,50.0,30.0,25.0,0.0,30.0,NEQ,1008.0,180.0,60.0,60.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,170.0,120.0,95.0,160.0,,
CP,3,2009-10-25 00:00:00,BEST,0,50,TS,,24.7,-163.9,1001.0,,NEKI,34.0,100.0,60.0,35.0,100.0,NEQ,1008.0,180.0,60.0,60.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,3,2009-10-25 00:00:00,BEST,0,50,TS,,24.7,-163.9,1001.0,,NEKI,50.0,30.0,25.0,0.0,30.0,NEQ,1008.0,180.0,60.0,60.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,3,2009-10-25 06:00:00,BEST,0,50,TS,,24.7,-163.9,1002.0,,NEKI,34.0,120.0,70.0,30.0,85.0,NEQ,1008.0,130.0,60.0,60.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,170.0,120.0,95.0,160.0,,
CP,3,2009-10-25 06:00:00,BEST,0,50,TS,,24.7,-163.9,1002.0,,NEKI,50.0,30.0,25.0,0.0,30.0,NEQ,1008.0,130.0,60.0,60.0,0.0,C,0.0,0.0,0.0,D,12.0,NEQ,170.0,120.0,95.0,160.0,,
CP,3,2009-10-25 12:00:00,BEST,0,45,TS,,24.6,-164.0,1003.0,,NEKI,34.0,140.0,70.0,30.0,80.0,NEQ,1008.0,125.0,50.0,55.0,0.0,C,0.0,0.0,0.0,M,12.0,NEQ,180.0,100.0,50.0,150.0,,
CP,3,2009-10-25 18:00:00,BEST,0,45,TS,,24.7,-164.2,1003.0,,NEKI,34.0,140.0,70.0,30.0,80.0,NEQ,1008.0,125.0,50.0,55.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2009-10-26 00:00:00,BEST,0,40,TS,,24.8,-164.7,1006.0,,NEKI,34.0,140.0,70.0,30.0,80.0,NEQ,1008.0,125.0,50.0,50.0,0.0,C,0.0,0.0,0.0,M,12.0,NEQ,180.0,130.0,40.0,150.0,,
CP,3,2009-10-26 06:00:00,BEST,0,35,TS,,25.3,-164.9,1008.0,,NEKI,34.0,130.0,50.0,25.0,70.0,NEQ,1012.0,125.0,50.0,45.0,0.0,C,0.0,0.0,0.0,M,12.0,NEQ,180.0,130.0,40.0,150.0,,
CP,3,2009-10-26 12:00:00,BEST,0,35,TS,,25.9,-165.0,1009.0,,NEKI,34.0,130.0,50.0,25.0,70.0,NEQ,1012.0,125.0,50.0,45.0,0.0,C,0.0,0.0,0.0,M,12.0,NEQ,180.0,130.0,40.0,150.0,,
CP,3,2009-10-26 18:00:00,BEST,0,30,TD,,27.1,-165.6,1010.0,,NEKI,0.0,0.0,0.0,0.0,0.0,,1012.0,125.0,50.0,40.0,0.0,C,0.0,0.0,0.0,S,12.0,NEQ,180.0,130.0,40.0,150.0,,
CP,3,2009-10-27 00:00:00,BEST,0,30,TD,,28.8,-165.3,1010.0,,NEKI,34.0,0.0,0.0,0.0,0.0,NEQ,1012.0,90.0,50.0,40.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,3,2013-08-09 06:00:00,BEST,0,20,DB,,11.0,-116.2,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-09 12:00:00,BEST,0,20,DB,,11.2,-116.2,1007.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-09 18:00:00,BEST,0,20,DB,,11.4,-116.8,1007.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-10 00:00:00,BEST,0,20,DB,,11.6,-117.4,1007.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-10 06:00:00,BEST,0,25,DB,,12.0,-118.1,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-10 12:00:00,BEST,0,25,DB,,12.4,-118.5,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-10 18:00:00,BEST,0,25,DB,,12.8,-118.8,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-11 00:00:00,BEST,0,25,DB,,13.0,-119.4,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-11 06:00:00,BEST,0,25,DB,,13.2,-120.2,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-11 12:00:00,BEST,0,25,DB,,13.2,-121.3,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-11 18:00:00,BEST,0,25,DB,,13.2,-122.4,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-12 00:00:00,BEST,0,25,DB,,13.3,-123.4,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-12 06:00:00,BEST,0,25,DB,,13.4,-124.5,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-12 12:00:00,BEST,0,25,DB,,13.4,-125.6,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-12 18:00:00,BEST,0,25,LO,,13.3,-126.8,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-13 00:00:00,BEST,0,25,LO,,13.3,-128.5,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-13 06:00:00,BEST,0,25,LO,,13.2,-130.6,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-13 12:00:00,BEST,0,25,LO,,13.2,-133.0,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-13 18:00:00,BEST,0,25,LO,,13.1,-135.2,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-14 00:00:00,BEST,0,25,LO,,13.1,-136.9,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-14 06:00:00,BEST,0,25,LO,,13.1,-138.2,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-14 12:00:00,BEST,0,25,LO,,13.9,-140.2,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-14 18:00:00,BEST,0,25,LO,,14.2,-142.1,1008.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-15 00:00:00,BEST,0,25,DB,,14.0,-143.7,1009.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-15 06:00:00,BEST,0,25,DB,,13.9,-145.2,1010.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-15 12:00:00,BEST,0,25,DB,,13.8,-147.3,1010.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-15 18:00:00,BEST,0,25,DB,,13.8,-148.9,1010.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,3,2013-08-16 00:00:00,BEST,0,25,DB,,14.0,-150.9,1010.0,,,0.0,0.0,0.0,0.0,0.0,,1011.0,60.0,60.0,0.0,0.0,,,,,,,,,,,,,
CP,3,2013-08-16 06:00:00,BEST,0,25,DB,,14.2,-152.6,1010.0,,,0.0,0.0,0.0,0.0,0.0,,1011.0,80.0,60.0,0.0,0.0,,,,,,,,,,,,,
CP,3,2013-08-16 12:00:00,BEST,0,25,DB,,14.4,-154.7,1010.0,,,0.0,0.0,0.0,0.0,0.0,,1011.0,60.0,60.0,0.0,0.0,,,,,,,,,,,,,
CP,3,2013-08-16 18:00:00,BEST,0,25,DB,,14.6,-156.8,1010.0,,,0.0,0.0,0.0,0.0,0.0,,1011.0,80.0,60.0,0.0,0.0,,,,,,,,,,,,,
CP,3,2013-08-17 00:00:00,BEST,0,25,DB,,14.7,-158.3,1010.0,,,0.0,0.0,0.0,0.0,0.0,,1011.0,60.0,60.0,0.0,0.0,,,,,,,,,,,,,
CP,3,2013-08-17 06:00:00,BEST,0,25,DB,,14.9,-159.8,1010.0,,,0.0,0.0,0.0,0.0,0.0,,1011.0,80.0,60.0,0.0,0.0,,,,,,,,,,,,,
CP,3,2013-08-17 12:00:00,BEST,0,25,DB,,15.0,-161.0,1010.0,,,0.0,0.0,0.0,0.0,0.0,,1011.0,60.0,60.0,0.0,0.0,,,,,,,,,,,,,
CP,3,2013-08-17 18:00:00,BEST,0,25,DB,,15.2,-162.5,1010.0,,,0.0,0.0,0.0,0.0,0.0,,1011.0,60.0,60.0,0.0,0.0,,,,,,,,,,,,,
CP,3,2013-08-18 00:00:00,BEST,0,25,DB,,15.3,-164.5,1010.0,,,0.0,0.0,0.0,0.0,0.0,,1011.0,80.0,60.0,0.0,0.0,,,,,,,,,,,,,
CP,3,2013-08-18 06:00:00,BEST,0,25,DB,,15.5,-166.9,1010.0,,,0.0,0.0,0.0,0.0,0.0,,1011.0,80.0,60.0,0.0,0.0,,,,,,,,,,,,,
CP,3,2013-08-18 12:00:00,BEST,0,25,DB,,15.7,-169.2,1010.0,,,0.0,0.0,0.0,0.0,0.0,,1011.0,80.0,60.0,0.0,0.0,,,,,,,,,,,,,
CP,3,2013-08-18 18:00:00,BEST,0,25,DB,,16.2,-170.5,1010.0,,,0.0,0.0,0.0,0.0,0.0,,1011.0,80.0,60.0,0.0,0.0,,,,,,,,,,,,,
CP,3,2013-08-19 00:00:00,BEST,0,25,DB,,16.5,-171.5,1010.0,,INVEST,0.0,0.0,0.0,0.0,0.0,,1011.0,90.0,45.0,0.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2013-08-19 06:00:00,BEST,0,25,DB,,17.0,-172.4,1010.0,,INVEST,0.0,0.0,0.0,0.0,0.0,,1011.0,90.0,45.0,0.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2013-08-19 12:00:00,BEST,0,25,DB,,17.6,-173.4,1010.0,,INVEST,0.0,0.0,0.0,0.0,0.0,,1011.0,90.0,45.0,0.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2013-08-19 18:00:00,BEST,0,30,TD,,18.1,-174.6,1008.0,,INVEST,0.0,0.0,0.0,0.0,0.0,,1011.0,110.0,60.0,40.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2013-08-20 00:00:00,BEST,0,30,TD,,18.8,-175.7,1008.0,,THREE,0.0,0.0,0.0,0.0,0.0,,1011.0,110.0,60.0,40.0,0.0,C,0.0,0.0,0.0,M,12.0,NEQ,45.0,0.0,0.0,45.0,,
CP,3,2013-08-20 06:00:00,BEST,0,30,TD,,18.9,-177.3,1008.0,,THREE,0.0,0.0,0.0,0.0,0.0,,1011.0,110.0,60.0,40.0,0.0,C,0.0,0.0,0.0,M,12.0,NEQ,45.0,0.0,0.0,45.0,,
CP,3,2013-08-20 12:00:00,BEST,0,30,TD,,19.3,-178.8,1008.0,,THREE,0.0,0.0,0.0,0.0,0.0,,1011.0,110.0,60.0,40.0,0.0,C,0.0,0.0,0.0,S,12.0,NEQ,45.0,0.0,0.0,45.0,,
CP,3,2013-08-20 18:00:00,BEST,0,20,LO,,20.0,179.7,1010.0,,THREE,0.0,0.0,0.0,0.0,0.0,,1013.0,110.0,60.0,0.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,3,2013-08-21 00:00:00,BEST,0,15,DB,,20.4,178.2,1012.0,,,0.0,0.0,0.0,0.0,0.0,,1015.0,90.0,60.0,0.0,0.0,,,,,,,,,,,,,
CP,3,2015-08-20 00:00:00,BEST,0,20,DB,,10.0,-145.3,1007.0,,INVEST,0.0,0.0,0.0,0.0,0.0,,1008.0,120.0,45.0,0.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,3,2015-08-20 06:00:00,BEST,0,25,DB,,10.3,-146.7,1007.0,,INVEST,0.0,0.0,0.0,0.0,0.0,,1008.0,120.0,45.0,0.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,3,2015-08-20 12:00:00,BEST,0,25,DB,,10.6,-148.0,1007.0,,INVEST,0.0,0.0,0.0,0.0,0.0,,1010.0,180.0,60.0,0.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,3,2015-08-20 18:00:00,BEST,0,25,DB,,11.0,-149.1,1007.0,,THREE,0.0,0.0,0.0,0.0,0.0,,1010.0,180.0,60.0,40.0,0.0,C,0.0,0.0,0.0,D,0.0,,0.0,0.0,0.0,0.0,TRANSITIONED,cpA32015 to cp032015
CP,3,2015-08-21 00:00:00,BEST,0,25,DB,,11.6,-150.0,1007.0,,THREE,0.0,0.0,0.0,0.0,0.0,,1010.0,180.0,60.0,40.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,3,2015-08-21 06:00:00,BEST,0,25,DB,,12.2,-150.9,1007.0,,THREE,0.0,0.0,0.0,0.0,0.0,,1010.0,210.0,60.0,40.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-21 12:00:00,BEST,0,25,DB,,12.8,-152.0,1007.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1010.0,210.0,60.0,45.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-21 18:00:00,BEST,0,25,LO,,13.2,-153.2,1007.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1010.0,210.0,60.0,45.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-22 00:00:00,BEST,0,25,LO,,13.3,-154.4,1006.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1009.0,210.0,60.0,40.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-22 06:00:00,BEST,0,30,TD,,13.2,-155.8,1005.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1009.0,180.0,90.0,40.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-22 12:00:00,BEST,0,30,TD,,13.7,-157.2,1005.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1008.0,180.0,90.0,35.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-22 18:00:00,BEST,0,30,TD,,13.9,-158.7,1005.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1008.0,180.0,90.0,35.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-23 00:00:00,BEST,0,30,TD,,14.1,-160.2,1005.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1008.0,180.0,90.0,40.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-23 06:00:00,BEST,0,30,TD,,14.3,-161.8,1005.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1008.0,150.0,90.0,40.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-23 12:00:00,BEST,0,30,TD,,14.4,-163.3,1005.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1009.0,150.0,90.0,40.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,3,2015-08-23 18:00:00,BEST,0,30,TD,,14.5,-164.6,1005.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1009.0,150.0,130.0,40.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,3,2015-08-24 00:00:00,BEST,0,30,TD,,14.6,-165.8,1005.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1009.0,150.0,130.0,40.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,3,2015-08-24 06:00:00,BEST,0,30,TD,,15.0,-166.8,1005.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1008.0,150.0,120.0,40.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,3,2015-08-24 12:00:00,BEST,0,30,TD,,15.7,-167.2,1005.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1008.0,150.0,90.0,40.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-24 18:00:00,BEST,0,30,TD,,16.5,-167.2,1005.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1008.0,150.0,90.0,40.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-25 00:00:00,BEST,0,25,TD,,17.3,-167.2,1006.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1008.0,150.0,60.0,35.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,3,2015-08-25 06:00:00,BEST,0,25,TD,,18.0,-167.2,1006.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1008.0,150.0,60.0,35.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,3,2015-08-25 12:00:00,BEST,0,25,TD,,18.3,-167.2,1006.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1008.0,150.0,60.0,35.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,3,2015-08-25 18:00:00,BEST,0,25,TD,,18.5,-167.2,1006.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1008.0,150.0,90.0,35.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-26 00:00:00,BEST,0,30,TD,,18.7,-167.3,1005.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1008.0,150.0,90.0,40.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-26 06:00:00,BEST,0,30,TD,,18.7,-167.5,1005.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1008.0,180.0,70.0,40.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-26 12:00:00,BEST,0,30,TD,,18.5,-167.6,1005.0,,KILO,0.0,0.0,0.0,0.0,0.0,,1009.0,210.0,70.0,40.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-26 18:00:00,BEST,0,35,TS,,18.3,-167.7,1004.0,,KILO,34.0,0.0,30.0,30.0,0.0,NEQ,1008.0,210.0,30.0,45.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,3,2015-08-27 00:00:00,BEST,0,40,TS,,18.1,-167.8,1003.0,,KILO,34.0,20.0,40.0,40.0,20.0,NEQ,1008.0,210.0,30.0,55.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
